Matrice fondamentale
-4.57132e-15, -1.87385e+01,  4.49723e+03
-1.87384e+01,  2.06585e-13,  3.05726e+05
 4.49722e+03, -2.93733e+05, -2.87822e+06
Distances
 1.02886e+02,  1.86497e+02,  1.68287e+02,  1.66249e+02,  1.46348e+02,  4.53323e+01,  3.13953e+02,  2.93996e+02,  3.27845e+02,  8.98408e+01,  1.29613e+00,  1.64861e+02,  2.53422e+01,  7.04750e+01,  1.01898e+02,  2.55972e+02,  2.40457e+01,  1.07973e+02,  1.46948e+02,  3.74617e+01,  3.09897e+02,  7.18682e+01,  4.44114e+01,  4.21811e+02,  4.39462e+02,  1.43450e+02,  2.17871e+02,  3.52084e+02,  4.15862e+02,  1.74309e+01,  1.66414e+02,  2.86053e+02
 6.18229e+01,  2.15995e+01,  3.81672e+00,  1.83891e+00,  1.80840e+01,  2.09264e+02,  1.49201e+02,  1.29499e+02,  1.62684e+02,  7.39439e+01,  1.63148e+02,  3.21868e-01,  1.89335e+02,  2.34716e+02,  6.19551e+01,  9.18024e+01,  1.88716e+02,  2.71448e+02,  1.81584e+01,  2.01355e+02,  1.44467e+02,  9.19067e+01,  2.07820e+02,  2.56927e+02,  2.74174e+02,  3.07040e+02,  5.39517e+01,  1.87822e+02,  2.51048e+02,  1.45979e+02,  3.30313e+02,  1.20553e+02
 1.28491e+02,  2.12300e+02,  1.93989e+02,  1.91937e+02,  1.71999e+02,  2.01476e+01,  3.39994e+02,  3.19958e+02,  3.53976e+02,  1.15278e+02,  2.66543e+01,  1.90663e+02,  1.07529e-01,  4.52937e+01,  1.27371e+02,  2.81807e+02,  1.29582e+00,  8.29859e+01,  1.72703e+02,  1.22670e+01,  3.36031e+02,  9.72676e+01,  1.93055e+01,  4.48093e+02,  4.65839e+02,  1.18517e+02,  2.43591e+02,  3.78130e+02,  4.42122e+02,  4.26632e+01,  1.41480e+02,  3.12149e+02
 1.75155e+02,  2.58786e+02,  2.40403e+02,  2.38339e+02,  2.18463e+02,  2.67060e+01,  3.86083e+02,  3.66029e+02,  4.00146e+02,  1.61714e+02,  7.35244e+01,  2.37292e+02,  4.67079e+01,  1.71723e+00,  1.73792e+02,  3.27890e+02,  4.83003e+01,  3.60879e+01,  2.19359e+02,  3.45537e+01,  3.82328e+02,  1.43751e+02,  2.73968e+01,  4.93920e+02,  5.11735e+02,  7.14881e+01,  2.89708e+02,  4.23971e+02,  4.87945e+02,  8.91937e+01,  9.43001e+01,  3.58533e+02
 2.73654e-02,  8.39987e+01,  6.59421e+01,  6.39287e+01,  4.38864e+01,  1.48706e+02,  2.12364e+02,  1.92441e+02,  2.26084e+02,  1.25757e+01,  1.02100e+02,  6.20445e+01,  1.28626e+02,  1.74202e+02,  4.84153e-01,  1.54380e+02,  1.27744e+02,  2.11463e+02,  4.40656e+01,  1.40761e+02,  2.07850e+02,  3.06575e+01,  1.47454e+02,  3.20830e+02,  3.38336e+02,  2.47238e+02,  1.16193e+02,  2.51052e+02,  3.14888e+02,  8.52154e+01,  2.70540e+02,  1.83809e+02
 1.53967e+02,  6.99252e+01,  8.76261e+01,  8.95873e+01,  1.09695e+02,  3.02260e+02,  5.88666e+01,  3.91359e+01,  7.22354e+01,  1.65684e+02,  2.56024e+02,  9.21946e+01,  2.82191e+02,  3.28100e+02,  1.53629e+02,  1.29291e+00,  2.81936e+02,  3.64736e+02,  1.10143e+02,  2.94261e+02,  5.37104e+01,  1.83798e+02,  3.00519e+02,  1.67456e+02,  1.84625e+02,  4.00699e+02,  3.67487e+01,  9.80987e+01,  1.61565e+02,  2.38141e+02,  4.24339e+02,  2.95501e+01
 1.29384e+02,  2.12850e+02,  1.94609e+02,  1.92564e+02,  1.72709e+02,  1.86517e+01,  3.40015e+02,  3.20057e+02,  3.53947e+02,  1.16214e+02,  2.79623e+01,  1.91306e+02,  1.30647e+00,  4.36921e+01,  1.28257e+02,  2.82060e+02,  2.70990e+00,  8.12347e+01,  1.73419e+02,  1.08038e+01,  3.36080e+02,  9.82780e+01,  1.78173e+01,  4.47669e+02,  4.65350e+02,  1.16619e+02,  2.43998e+02,  3.77985e+02,  4.41721e+02,  4.38955e+01,  1.39486e+02,  3.12298e+02
 2.10080e+02,  2.94055e+02,  2.75519e+02,  2.73435e+02,  2.53490e+02,  6.09274e+01,  4.21792e+02,  4.01613e+02,  4.35987e+02,  1.96402e+02,  1.08023e+02,  2.72539e+02,  8.10151e+01,  3.59109e+01,  2.08538e+02,  3.63268e+02,  8.27528e+01,  2.19135e+00,  2.54526e+02,  6.87959e+01,  4.18157e+02,  1.78370e+02,  6.15129e+01,  5.30053e+02,  5.48011e+02,  3.76975e+01,  3.24895e+02,  4.59723e+02,  5.24042e+02,  1.23538e+02,  6.05285e+01,  3.94288e+02
 4.37071e+01,  3.97337e+01,  2.19044e+01,  1.99199e+01,  1.99683e-13,  1.91230e+02,  1.67316e+02,  1.47586e+02,  1.80843e+02,  5.59295e+01,  1.45059e+02,  1.78444e+01,  1.71294e+02,  2.16647e+02,  4.39336e+01,  1.09854e+02,  1.70601e+02,  2.53462e+02,  2.49018e-13,  1.83325e+02,  1.62656e+02,  7.38929e+01,  1.89843e+02,  2.75053e+02,  2.92344e+02,  2.89040e+02,  7.19772e+01,  2.05881e+02,  2.69166e+02,  1.28004e+02,  3.12279e+02,  1.38751e+02
 1.40418e+02,  2.24264e+02,  2.05917e+02,  2.03860e+02,  1.83918e+02,  8.31709e+00,  3.51982e+02,  3.31923e+02,  3.65998e+02,  1.27136e+02,  3.85345e+01,  2.02642e+02,  1.17329e+01,  3.34479e+01,  1.39236e+02,  2.93738e+02,  1.31853e+01,  7.12056e+01,  1.84671e+02,  4.37118e-01,  3.48067e+02,  1.09119e+02,  7.51242e+00,  4.60121e+02,  4.77901e+02,  1.06738e+02,  2.55494e+02,  3.90094e+02,  4.54143e+02,  5.44736e+01,  1.29685e+02,  3.24183e+02
 2.08781e+02,  1.25320e+02,  1.42766e+02,  1.44694e+02,  1.64686e+02,  3.55894e+02,  2.72857e+00,  1.67942e+01,  1.58765e+01,  2.20107e+02,  3.10121e+02,  1.47551e+02,  3.35969e+02,  3.81684e+02,  2.08150e+02,  5.42928e+01,  3.35953e+02,  4.17825e+02,  1.65363e+02,  3.47930e+02,  2.62488e+00,  2.38106e+02,  3.53980e+02,  1.10602e+02,  1.27531e+02,  4.53608e+02,  9.20141e+01,  4.18827e+01,  1.04771e+02,  2.91987e+02,  4.77213e+02,  2.66605e+01
 2.99559e+01,  1.13987e+02,  9.58596e+01,  9.38357e+01,  7.38044e+01,  1.18813e+02,  2.42282e+02,  2.22319e+02,  2.56072e+02,  1.72446e+01,  7.21296e+01,  9.20922e+01,  9.87286e+01,  1.44244e+02,  2.93443e+01,  1.84212e+02,  9.77243e+01,  1.81630e+02,  7.41057e+01,  1.10877e+02,  2.37892e+02,  8.32762e-01,  1.17655e+02,  3.50735e+02,  3.68308e+02,  2.17373e+02,  1.45993e+02,  2.80868e+02,  3.44782e+02,  5.54380e+01,  2.40611e+02,  2.13873e+02
 1.45766e+02,  2.29849e+02,  2.11441e+02,  2.09376e+02,  1.89379e+02,  3.40453e+00,  3.57920e+02,  3.37798e+02,  3.71984e+02,  1.32421e+02,  4.35921e+01,  2.08174e+02,  1.67029e+01,  2.85957e+01,  1.44557e+02,  2.99499e+02,  1.81794e+01,  6.64816e+01,  1.90152e+02,  4.49616e+00,  3.54009e+02,  1.14354e+02,  2.61333e+00,  4.66363e+02,  4.84201e+02,  1.02109e+02,  2.61141e+02,  3.96127e+02,  4.60367e+02,  5.95455e+01,  1.25110e+02,  3.30061e+02
 3.20363e+02,  2.36498e+02,  2.53772e+02,  2.55672e+02,  2.75805e+02,  4.67896e+02,  1.07540e+02,  1.27016e+02,  9.45829e+01,  3.31151e+02,  4.22169e+02,  2.59059e+02,  4.47885e+02,  4.94051e+02,  3.19163e+02,  1.64536e+02,  4.48313e+02,  5.29920e+02,  2.76934e+02,  4.59856e+02,  1.13381e+02,  3.49258e+02,  4.65627e+02,  9.31735e-01,  1.76971e+01,  5.66005e+02,  2.02331e+02,  6.78085e+01,  4.89008e+00,  4.03240e+02,  5.89961e+02,  1.37615e+02
 3.38950e+02,  2.55271e+02,  2.72460e+02,  2.74348e+02,  2.94445e+02,  4.86101e+02,  1.26546e+02,  1.45955e+02,  1.13663e+02,  3.49605e+02,  4.40526e+02,  2.77822e+02,  4.66136e+02,  5.12243e+02,  3.37648e+02,  1.83362e+02,  4.66647e+02,  5.47949e+02,  2.95652e+02,  4.78072e+02,  1.32456e+02,  3.67675e+02,  4.83772e+02,  1.83028e+01,  1.61741e+00,  5.83977e+02,  2.21053e+02,  8.68352e+01,  2.41051e+01,  4.21508e+02,  6.07925e+02,  1.56652e+02
 2.46484e+02,  3.30360e+02,  3.11760e+02,  3.09665e+02,  2.89759e+02,  9.74101e+01,  4.57847e+02,  4.37645e+02,  4.72112e+02,  2.32622e+02,  1.44540e+02,  3.08945e+02,  1.17477e+02,  7.25044e+01,  2.44754e+02,  3.99292e+02,  1.19363e+02,  3.42966e+01,  2.90944e+02,  1.05257e+02,  4.54372e+02,  2.14619e+02,  9.78782e+01,  5.65954e+02,  5.83974e+02,  1.12403e+00,  3.60928e+02,  4.95603e+02,  5.59938e+02,  1.59798e+02,  2.38482e+01,  4.30559e+02
 1.15958e+02,  3.18330e+01,  4.96407e+01,  5.16169e+01,  7.17297e+01,  2.64503e+02,  9.69874e+01,  7.71885e+01,  1.10457e+02,  1.27895e+02,  2.18126e+02,  5.40474e+01,  2.44410e+02,  2.90283e+02,  1.15818e+02,  3.92520e+01,  2.43998e+02,  3.27114e+02,  7.20222e+01,  2.56509e+02,  9.19847e+01,  1.46020e+02,  2.62882e+02,  2.05660e+02,  2.22930e+02,  3.63067e+02,  1.13439e+00,  1.36126e+02,  1.99750e+02,  2.00473e+02,  3.86648e+02,  6.78288e+01
 2.49796e+02,  1.65693e+02,  1.83184e+02,  1.85114e+02,  2.05276e+02,  3.97944e+02,  3.65553e+01,  5.61788e+01,  2.33967e+01,  2.61006e+02,  3.51908e+02,  1.88172e+02,  3.77869e+02,  4.24013e+02,  2.48965e+02,  9.39104e+01,  3.78002e+02,  4.60284e+02,  2.06113e+02,  3.89906e+02,  4.21141e+01,  2.79151e+02,  3.95899e+02,  7.21779e+01,  8.91484e+01,  4.96386e+02,  1.31885e+02,  3.03947e+00,  6.63151e+01,  3.33394e+02,  5.20251e+02,  6.63637e+01
 3.14276e+02,  2.30382e+02,  2.47677e+02,  2.49579e+02,  2.69717e+02,  4.61877e+02,  1.01396e+02,  1.20887e+02,  8.84203e+01,  3.25102e+02,  4.16118e+02,  2.52938e+02,  4.41858e+02,  4.88027e+02,  3.13108e+02,  1.58429e+02,  4.42261e+02,  5.23935e+02,  2.70820e+02,  4.53837e+02,  1.07213e+02,  3.43213e+02,  4.59627e+02,  7.10877e+00,  2.38936e+01,  5.60024e+02,  1.96243e+02,  6.16727e+01,  1.28283e+00,  3.97224e+02,  5.83974e+02,  1.31451e+02
 8.36848e+01,  1.67839e+02,  1.49560e+02,  1.47515e+02,  1.27476e+02,  6.54451e+01,  2.96181e+02,  2.76121e+02,  3.10113e+02,  7.06650e+01,  1.85615e+01,  1.46020e+02,  4.53265e+01,  9.07945e+01,  8.27958e+01,  2.37881e+02,  4.41018e+01,  1.28457e+02,  1.27996e+02,  5.75165e+01,  2.92007e+02,  5.25711e+01,  6.44562e+01,  4.04758e+02,  4.22473e+02,  1.64188e+02,  1.99552e+02,  3.34638e+02,  3.98778e+02,  2.19277e+00,  1.87343e+02,  2.67992e+02
 2.71305e+02,  3.54997e+02,  3.36376e+02,  3.34277e+02,  3.14425e+02,  1.22487e+02,  4.82136e+02,  4.61945e+02,  4.96431e+02,  2.57332e+02,  1.69577e+02,  3.33681e+02,  1.42513e+02,  9.76925e+01,  2.69443e+02,  4.23638e+02,  1.44499e+02,  5.94632e+01,  3.15714e+02,  1.30308e+02,  4.78779e+02,  2.39373e+02,  1.22873e+02,  5.89989e+02,  6.08028e+02,  2.41503e+01,  3.85332e+02,  5.19717e+02,  5.83977e+02,  1.84635e+02,  1.53112e+00,  4.55038e+02
 1.84700e+02,  1.01302e+02,  1.18791e+02,  1.20726e+02,  1.40693e+02,  3.31767e+02,  2.65876e+01,  7.04882e+00,  3.97812e+01,  1.96148e+02,  2.85969e+02,  1.23467e+02,  3.11855e+02,  3.57485e+02,  1.84193e+02,  3.04566e+01,  3.11742e+02,  3.93697e+02,  1.41272e+02,  3.23817e+02,  2.13386e+01,  2.14128e+02,  3.29930e+02,  1.34364e+02,  1.51334e+02,  4.29425e+02,  6.81734e+01,  6.56282e+01,  1.28529e+02,  2.68003e+02,  4.52961e+02,  2.66098e+00
